,title,longitude,latitude
0,가비터,127.0277832,37.5035627
1,와플앨리 역삼점,127.0305661,37.49534
2,아우어커피 강남점,127.0264165,37.5034982
3,심리카페멘토 강남점,127.0282881,37.5001279
4,어반레빗,127.0272437,37.5024898
5,겟썸커피 Downstairs,127.0272797,37.5030908
6,어반레빗,127.02724369972408,37.502489799917804
7,BAD VR 강남2호점,127.0250892,37.5009902
8,로칼커피,127.0408237,37.5179523
9,그레이스케일커피,127.0282271,37.5032349
10,캐틀앤비 강남점,127.0242635,37.4973518
11,세루리안커피,127.0293062,37.4977328
12,스탠다드커피바,127.0277077,37.5027774
13,미스터리룸 이스케이프 강남점,127.0250892,37.5009902
14,심리카페멘토 강남점,127.0282881,37.5001279
15,클로리스 신논현점,127.0255564,37.5038635
16,겟썸커피 downstairs,127.0272719,37.5030874
17,아우어커피 강남점,127.0264165,37.5034982
18,브라운홀릭,127.0286193,37.5010811
19,더리버사이드호텔 더라운지&amp;더델리,127.0180922,37.5186448
20,BAD VR 강남2호점,127.0250892,37.5009902
21,원인어밀리언,127.0286026,37.4999495
22,커피갤러리,127.02684316011457,37.501952841229674
23,카페땡스,127.0291956,37.4964156
24,알베르,127.0280426,37.5030124
25,스탠다드커피바,127.0277077,37.5027774
26,가비터,127.0277832,37.5035627
27,히코코 강남역점,127.0265537,37.4991849
28,겟썸커피 Downstairs,127.0272797,37.5030908
29,커피갤러리,127.0266929,37.502457
30,가비터,127.0277832,37.5035627
31,빌리엔젤 강남역점,127.0269956,37.5014678
32,이상한나라의 미쓰윤,127.03969618895869,37.47444204535508
33,클로리스 티 앤 커피,127.03658669972407,37.499784699917825
34,뉴코피커피,127.02671359972409,37.502353799917806
35,쉐라톤 서울 팔래스 강남 호텔,127.0017145,37.5009148
36,할리스커피 신논현역점,127.0248062,37.5051536
37,알베르,127.0280426,37.5030124
38,카페프레도,127.0279626,37.5024605
39,도로시인호텔,127.0267264,37.5033069
40,너에게 보여주고 싶은 이야기,127.0348389,37.5061154
41,가비터,127.02776409225983,37.50300378146863
42,디렉터스커피,127.0273818,37.5039322
43,가비터,127.0277832,37.5035627
44,클로리스 신논현점,127.0255564,37.5038635
45,연립빵공장,127.0224758,37.5200803
46,겟썸커피 Downstairs,127.0272797,37.5030908
47,타르타르 강남역CGV점,127.027142,37.5020215
48,타르타르 강남역점,127.02788220931114,37.49813823492876
49,마망갸또 강남역점,127.0269102,37.5028021
50,수수커피,127.0296648,37.497085
51,심리카페멘토 강남점,127.0282881,37.5001279
52,카페화실,127.0276233,37.4994189
53,카페 희다,127.0181499,37.5089672
54,LITTLE&MUCH,127.04335634908978,37.51552039069887
55,엠마앤리아,127.0284741,37.4990208
56,마망갸또 강남역점,127.0269102,37.5028021
57,클로리스 신논현점,127.0255564,37.5038635
58,더달달 역삼점,127.0284724,37.503213
59,피아노리브레,127.0286271,37.4999533
60,카페올로,127.0261657,37.5000834
61,주택레스토랑,127.0271457,37.504038
62,마망갸또 강남역점,127.0269102,37.5028021
63,꽃잎카페,127.0285564,37.4996204
64,캐틀앤비 강남점,127.0242635,37.4973518
65,세루리안커피,127.0293062,37.4977328
66,알베르,127.0280426,37.5030124
67,BAD VR 강남2호점,127.0250892,37.5009902
68,꽃잎카페,127.0285564,37.4996204
69,더화원,127.0226399,37.5192221
70,더달달 역삼점,127.02834774978072,37.501445839952346
71,엠마앤리아,127.0284741,37.4990208
72,클로리스 신논현점,127.0255564,37.5038635
73,캐틀앤비 강남점,127.0242635,37.4973518
74,BAD VR 강남2호점,127.0250892,37.5009902
75,크라프트카페,127.0285873,37.5033326
76,아우어커피 강남점,127.0264165,37.5034982
77,떼시스 강남점,127.0279029,37.5029677
78,커피랑도서관 강남구청점,127.0467466,37.5176368
79,더달달 역삼점,127.0284724,37.503213
80,빈브라더스 강남,127.0285745,37.4993235
81,카페에바로쏘,127.0292477,37.4974951
82,코지스테이,127.0249307,37.5005199
83,카페올로,127.0261657,37.5000834
84,스위츠플래닛,127.0390713,37.5171755
85,타르타르 강남역점,127.0256144,37.4989584
86,타르타르 강남역점,127.02561439972408,37.498958399917825
87,카카오프렌즈 강남플래그십스토어,127.0257767,37.5009468
88,그레이스케일커피,127.0282271,37.5032349
89,잼투고,127.0300947,37.4938699
90,에스프레소 퍼블릭,127.0278655,37.5028724
91,해리스 커피파크,127.0261399,37.5046021
92,엠마앤리아,127.0284741,37.4990208
93,뉴코피커피,127.0267136,37.5023538
94,LITTLE&MUCH,127.04380796713316,37.513827584751596
95,세루리안커피,127.02930619972408,37.49773279991783
96,BAD VR 강남2호점,127.0250892,37.5009902
97,타르타르 강남역점,127.0256144,37.4989584
98,미스터리룸 이스케이프 강남점,127.0250892,37.5009902
99,레드브이알 강남역점,127.0281245,37.4999697
100,타르타르 강남역점,127.0256144,37.4989584
101,빈스플,127.0272214,37.5025105
102,카페땡스,127.0291956,37.4964156
103,제이스킹커피,127.0299311,37.4970158
104,세가프레도 센트럴시티점,127.00407351708803,37.5047218594696
105,에스프레소 퍼블릭,127.0278655,37.5028724
106,카페슬로우,127.0253045,37.5007466
107,아우어커피 강남점,127.0264165,37.5034982
108,컴포테이블,127.0271738,37.5029404
109,480번가,127.0245552,37.5052903
110,카페인더무드,127.0817204,37.4908384
111,빈스플,127.0272214,37.5025105
112,뉴코피커피,127.0267136,37.5023538
113,크리스피크림도너츠강남역점,127.0286874,37.4964827
114,레드VR 강남역점,127.0281245,37.4999697
115,엠마앤리아,127.0284741,37.4990208
116,놀숲 강남교보타워점,127.0244634,37.5025616
117,공존24시스터디카페,127.0284656,37.493828
118,디렉터스커피,127.0273818,37.5039322
119,찰리커피볶는사진관,127.0005918,37.4967332
120,스윗밸런스 역삼점,127.0349667,37.5013011
121,겟썸커피 Downstairs,127.0272797,37.5030908
122,꿀잠,127.0309951,37.4968483
